node_time,modem_time,cv7_time,navigator_time,gps_time,nav_state_time
1750109981.7897036,1750046620.2094214,1750046624.781474,1750045527.8663325,1750046647.4738774,1750046648.0670757
1750109981.7959206,1750046620.2094214,1750046624.7945368,1750045527.8663325,1750046647.4738774,1750046648.0670757
1750109981.8025882,1750046620.2094214,1750046624.7945368,1750045527.8792522,1750046647.4738774,1750046648.0670757
1750109981.8088613,1750046620.2094214,1750046624.8077734,1750045527.8792522,1750046647.4738774,1750046648.0670757
1750109981.8166797,1750046620.2094214,1750046624.8077734,1750045527.8930216,1750046647.4738774,1750046648.0670757
1750109981.8221836,1750046620.2094214,1750046624.8208337,1750045527.8930216,1750046647.4738774,1750046648.0670757
1750109981.8290346,1750046620.2094214,1750046624.8208337,1750045527.90593,1750046647.4738774,1750046648.0670757
1750109981.8355424,1750046620.2094214,1750046624.8339097,1750045527.90593,1750046647.4738774,1750046648.0670757
1750109981.8424928,1750046620.2094214,1750046624.8339097,1750045527.90593,1750046647.4738774,1750046648.6732464
1750109981.8531497,1750046620.2094214,1750046624.8514059,1750045527.9316173,1750046647.4738774,1750046648.6732464
1750109981.856356,1750046620.2094214,1750046624.8514059,1750045527.9316173,1750046647.4738774,1750046648.6732464
1750109981.8663142,1750046620.2094214,1750046624.8644793,1750045527.9445581,1750046647.4738774,1750046648.6732464
1750109981.868937,1750046620.2094214,1750046624.8644793,1750045527.9445581,1750046647.4738774,1750046648.6732464
1750109981.8798041,1750046620.2094214,1750046624.8775444,1750045527.957564,1750046647.4738774,1750046648.6732464
1750109981.8822572,1750046620.2094214,1750046624.8775444,1750045527.957564,1750046647.4738774,1750046648.6732464
1750109981.892132,1750046620.2094214,1750046624.8906012,1750045527.9706786,1750046647.4738774,1750046648.6732464
1750109981.8950846,1750046620.2094214,1750046624.8906012,1750045527.9706786,1750046647.4738774,1750046648.6732464
1750109981.9076598,1750046620.2094214,1750046624.9054017,1750045527.9835727,1750046647.4738774,1750046648.6732464
1750109981.9111416,1750046620.2094214,1750046624.9054017,1750045527.9835727,1750046647.4738774,1750046648.6732464
1750109981.9208407,1750046620.2094214,1750046624.9184978,1750045527.9963107,1750046647.4738774,1750046648.6732464
1750109981.923304,1750046620.2094214,1750046624.9184978,1750045527.9963107,1750046647.4738774,1750046648.6732464
1750109981.932834,1750046620.2094214,1750046624.9314592,1750045528.0092723,1750046647.4738774,1750046648.6732464
1750109981.9355435,1750046620.2094214,1750046624.9314592,1750045528.0092723,1750046647.4738774,1750046648.6732464
1750109981.9462998,1750046620.2094214,1750046624.9448543,1750045528.022237,1750046647.4738774,1750046648.6732464
1750109981.949047,1750046620.2094214,1750046624.9448543,1750045528.022237,1750046647.4738774,1750046648.6732464
1750109981.9587653,1750046620.2094214,1750046624.9580057,1750045528.0351932,1750046647.4738774,1750046648.6732464
1750109981.9620364,1750046620.2094214,1750046624.9580057,1750045528.0351932,1750046647.4738774,1750046648.6732464
1750109981.9717073,1750046620.2094214,1750046624.9709275,1750045528.0481439,1750046647.4738774,1750046648.6732464
1750109981.9740403,1750046620.2094214,1750046624.9709275,1750045528.0481439,1750046647.4738774,1750046648.6732464
1750109981.984986,1750046620.2094214,1750046624.9839869,1750045528.0610676,1750046647.4738774,1750046648.6732464
1750109981.9877336,1750046620.2094214,1750046624.9839869,1750045528.0610676,1750046647.4738774,1750046648.6732464
1750109981.997553,1750046620.2094214,1750046624.9972444,1750045528.0740323,1750046647.4738774,1750046648.6732464
1750109982.0005474,1750046620.2094214,1750046624.9972444,1750045528.0740323,1750046647.4738774,1750046648.6732464
1750109982.0103855,1750046620.2094214,1750046625.0110388,1750045528.0872197,1750046647.4738774,1750046648.6732464
1750109982.0140314,1750046620.2094214,1750046625.0110388,1750045528.0872197,1750046647.4738774,1750046648.6732464
1750109982.024388,1750046620.2094214,1750046625.0240293,1750045528.1001608,1750046647.4738774,1750046648.6732464
1750109982.027144,1750046620.2094214,1750046625.0240293,1750045528.1001608,1750046647.4738774,1750046648.6732464
1750109982.036671,1750046620.2094214,1750046625.0369258,1750045528.1130853,1750046647.4738774,1750046648.6732464
1750109982.039132,1750046620.2094214,1750046625.0369258,1750045528.1130853,1750046647.4738774,1750046648.6732464
1750109982.043123,1750046620.2094214,1750046625.0369258,1750045528.1130853,1750046647.4738774,1750046649.0750256
1750109982.0498214,1750046620.2094214,1750046625.0497406,1750045528.1258514,1750046647.4738774,1750046649.0750256
1750109982.0523927,1750046620.2094214,1750046625.0497406,1750045528.1258514,1750046647.4738774,1750046649.0750256
1750109982.0623074,1750046620.2094214,1750046625.062511,1750045528.1385908,1750046647.4738774,1750046649.0750256
1750109982.0655136,1750046620.2094214,1750046625.062511,1750045528.1385908,1750046647.4738774,1750046649.0750256
1750109982.0748858,1750046620.2094214,1750046625.0753012,1750045528.1513164,1750046647.4738774,1750046649.0750256
1750109982.0774395,1750046620.2094214,1750046625.0753012,1750045528.1513164,1750046647.4738774,1750046649.0750256
1750109982.087885,1750046620.2094214,1750046625.0880804,1750045528.1640785,1750046647.4738774,1750046649.0750256
1750109982.0913606,1750046620.2094214,1750046625.0880804,1750045528.1640785,1750046647.4738774,1750046649.0750256
1750109982.1003697,1750046620.2094214,1750046625.1008844,1750045528.1768563,1750046647.4738774,1750046649.0750256
1750109982.103535,1750046620.2094214,1750046625.1008844,1750045528.1768563,1750046647.4738774,1750046649.0750256
1750109982.113662,1750046620.2094214,1750046625.1136682,1750045528.189576,1750046647.4738774,1750046649.0750256
1750109982.116146,1750046620.2094214,1750046625.1136682,1750045528.189576,1750046647.4738774,1750046649.0750256
1750109982.1260784,1750046620.2094214,1750046625.1265523,1750045528.2023373,1750046647.4738774,1750046649.0750256
1750109982.129236,1750046620.2094214,1750046625.1265523,1750045528.2023373,1750046647.4738774,1750046649.0750256
1750109982.1390529,1750046620.2094214,1750046625.139246,1750045528.215059,1750046647.4738774,1750046649.0750256
1750109982.141508,1750046620.2094214,1750046625.139246,1750045528.215059,1750046647.4738774,1750046649.0750256
1750109982.1522675,1750046620.2094214,1750046625.1519291,1750045528.2277946,1750046647.4738774,1750046649.0750256
1750109982.154707,1750046620.2094214,1750046625.1519291,1750045528.2277946,1750046647.4738774,1750046649.0750256
1750109982.1639488,1750046620.2094214,1750046625.1646476,1750045528.2405434,1750046647.4738774,1750046649.0750256
1750109982.1671546,1750046620.2094214,1750046625.1646476,1750045528.2405434,1750046647.4738774,1750046649.0750256
1750109982.177262,1750046620.2094214,1750046625.177371,1750045528.2532437,1750046647.4738774,1750046649.0750256
1750109982.1800058,1750046620.2094214,1750046625.177371,1750045528.2532437,1750046647.4738774,1750046649.0750256
1750109982.190169,1750046620.2094214,1750046625.1900377,1750045528.2659726,1750046647.4738774,1750046649.0750256
1750109982.1927388,1750046620.2094214,1750046625.1900377,1750045528.2659726,1750046647.4738774,1750046649.0750256
1750109982.202153,1750046620.2094214,1750046625.2027893,1750045528.2786887,1750046647.4738774,1750046649.0750256
1750109982.2056603,1750046620.2094214,1750046625.2027893,1750045528.2786887,1750046647.4738774,1750046649.0750256
1750109982.215722,1750046620.2094214,1750046625.2155092,1750045528.2914183,1750046647.4738774,1750046649.0750256
1750109982.2182276,1750046620.2094214,1750046625.2155092,1750045528.2914183,1750046647.4738774,1750046649.0750256
1750109982.2284915,1750046620.2094214,1750046625.2282321,1750045528.3041482,1750046647.4738774,1750046649.0750256
1750109982.231046,1750046620.2094214,1750046625.2282321,1750045528.3041482,1750046647.4738774,1750046649.0750256
1750109982.2410512,1750046620.2094214,1750046625.240997,1750045528.3168712,1750046647.4738774,1750046649.0750256
1750109982.2436788,1750046620.2094214,1750046625.240997,1750045528.3168712,1750046647.4738774,1750046649.0750256
1750109982.2535372,1750046620.2094214,1750046625.253677,1750045528.3295932,1750046647.4738774,1750046649.0750256
1750109982.2568002,1750046620.2094214,1750046625.253677,1750045528.3295932,1750046647.4738774,1750046649.0750256
1750109982.266382,1750046620.2094214,1750046625.2664952,1750045528.34234,1750046647.4738774,1750046649.0750256
1750109982.2691832,1750046620.2094214,1750046625.2664952,1750045528.34234,1750046647.4738774,1750046649.0750256
1750109982.2793021,1750046620.2094214,1750046625.2792082,1750045528.3550317,1750046647.4738774,1750046649.0750256
1750109982.2824152,1750046620.2094214,1750046625.2792082,1750045528.3550317,1750046647.4738774,1750046649.0750256
1750109982.2926404,1750046625.2943006,1750046625.2918854,1750045528.3677444,1750046647.4738774,1750046649.0750256
1750109982.2951722,1750046625.2943006,1750046625.2918854,1750045528.3677444,1750046647.4738774,1750046649.0750256
1750109982.296965,1750046625.2943006,1750046625.2918854,1750045528.3677444,1750046647.4738774,1750046649.0750256
1750109982.3017414,1750046625.2943006,1750046625.2918854,1750045528.3805053,1750046647.4738774,1750046649.0750256
1750109982.3044703,1750046625.2943006,1750046625.3056571,1750045528.3805053,1750046647.4738774,1750046649.0750256
1750109982.3143342,1750046625.2943006,1750046625.3056571,1750045528.393187,1750046647.4738774,1750046649.0750256
1750109982.3170166,1750046625.2943006,1750046625.3183753,1750045528.393187,1750046647.4738774,1750046649.0750256
1750109982.3264802,1750046625.2943006,1750046625.3183753,1750045528.4059227,1750046647.4738774,1750046649.0750256
1750109982.3296025,1750046625.2943006,1750046625.3310885,1750045528.4059227,1750046647.4738774,1750046649.0750256
1750109982.3394158,1750046625.2943006,1750046625.3310885,1750045528.4186494,1750046647.4738774,1750046649.0750256
1750109982.3426669,1750046625.2943006,1750046625.344335,1750045528.4186494,1750046647.4738774,1750046649.677822
1750109982.3437989,1750046625.2943006,1750046625.344335,1750045528.4186494,1750046647.4738774,1750046649.677822
1750109982.3556275,1750046625.2943006,1750046625.356945,1750045528.431449,1750046647.4738774,1750046649.677822
1750109982.3588884,1750046625.2943006,1750046625.356945,1750045528.431449,1750046647.4738774,1750046649.677822
1750109982.3671298,1750046625.2943006,1750046625.356945,1750045528.4441588,1750046647.4738774,1750046649.677822
1750109982.3705323,1750046625.2943006,1750046625.36968,1750045528.4441588,1750046647.4738774,1750046649.677822
1750109982.3818808,1750046625.2943006,1750046625.3824136,1750045528.4569027,1750046647.4738774,1750046649.677822
1750109982.3844483,1750046625.2943006,1750046625.3824136,1750045528.4569027,1750046647.4738774,1750046649.677822
1750109982.3930373,1750046625.2943006,1750046625.3824136,1750045528.469602,1750046647.4738774,1750046649.677822
1750109982.3968148,1750046625.2943006,1750046625.395197,1750045528.469602,1750046647.4738774,1750046649.677822
1750109982.4064658,1750046625.2943006,1750046625.4078946,1750045528.4823277,1750046647.4738774,1750046649.677822
1750109982.409115,1750046625.2943006,1750046625.4078946,1750045528.4823277,1750046647.4738774,1750046649.677822
1750109982.4199517,1750046625.2943006,1750046625.4206,1750045528.495061,1750046647.4738774,1750046649.677822
1750109982.4224975,1750046625.2943006,1750046625.4206,1750045528.495061,1750046647.4738774,1750046649.677822
1750109982.4308088,1750046625.2943006,1750046625.4206,1750045528.5077565,1750046647.4738774,1750046649.677822
1750109982.4342177,1750046625.2943006,1750046625.433343,1750045528.5077565,1750046647.4738774,1750046649.677822
1750109982.443529,1750046625.2943006,1750046625.433343,1750045528.5204885,1750046647.4738774,1750046649.677822
1750109982.447368,1750046625.2943006,1750046625.446086,1750045528.5204885,1750046647.4738774,1750046649.677822
1750109982.457193,1750046625.2943006,1750046625.446086,1750045528.5332203,1750046647.4738774,1750046649.677822
1750109982.4608123,1750046625.2943006,1750046625.4588022,1750045528.5332203,1750046647.4738774,1750046649.677822
1750109982.4688945,1750046625.2943006,1750046625.4588022,1750045528.54596,1750046647.4738774,1750046649.677822
1750109982.4727302,1750046625.2943006,1750046625.4715164,1750045528.54596,1750046647.4738774,1750046649.677822
1750109982.482663,1750046625.2943006,1750046625.4843204,1750045528.5586717,1750046647.4738774,1750046649.677822
1750109982.4853194,1750046625.2943006,1750046625.4843204,1750045528.5586717,1750046647.4738774,1750046649.677822
1750109982.4950786,1750046625.2943006,1750046625.4843204,1750045528.5714996,1750046647.4738774,1750046649.677822
1750109982.4988275,1750046625.2943006,1750046625.4970696,1750045528.5714996,1750046647.4738774,1750046649.677822
1750109982.507199,1750046625.2943006,1750046625.4970696,1750045528.5842505,1750046647.4738774,1750046649.677822
1750109982.5116103,1750046625.2943006,1750046625.5102625,1750045528.5842505,1750046647.4738774,1750046649.677822
1750109982.522322,1750046625.2943006,1750046625.5230193,1750045528.5970016,1750046647.4738774,1750046649.677822
1750109982.5249188,1750046625.2943006,1750046625.5230193,1750045528.5970016,1750046647.4738774,1750046649.677822
1750109982.5328891,1750046625.2943006,1750046625.5230193,1750045528.6096375,1750046647.4738774,1750046649.677822
1750109982.5366669,1750046625.2943006,1750046625.5356648,1750045528.6096375,1750046647.4738774,1750046649.677822
1750109982.5461245,1750046625.2943006,1750046625.5356648,1750045528.6223907,1750046647.4738774,1750046650.0803046
1750109982.5493274,1750046625.2943006,1750046625.5483723,1750045528.6223907,1750046647.4738774,1750046650.0803046
1750109982.5523293,1750046625.2943006,1750046625.5483723,1750045528.6223907,1750046647.4738774,1750046650.0803046
1750109982.558761,1750046625.2943006,1750046625.5483723,1750045528.6351624,1750046647.4738774,1750046650.0803046
1750109982.5623784,1750046625.2943006,1750046625.5610764,1750045528.6351624,1750046647.4738774,1750046650.0803046
1750109982.5708907,1750046625.2943006,1750046625.5610764,1750045528.6478515,1750046647.4738774,1750046650.0803046
1750109982.5750248,1750046625.2943006,1750046625.573806,1750045528.6478515,1750046647.4738774,1750046650.0803046
1750109982.5836992,1750046625.2943006,1750046625.573806,1750045528.6605875,1750046647.4738774,1750046650.0803046
1750109982.5878115,1750046625.2943006,1750046625.5865173,1750045528.6605875,1750046647.4738774,1750046650.0803046
1750109982.5970943,1750046625.2943006,1750046625.5865173,1750045528.673509,1750046647.4738774,1750046650.0803046
1750109982.6008427,1750046625.2943006,1750046625.599238,1750045528.673509,1750046647.4738774,1750046650.0803046
1750109982.6091406,1750046625.2943006,1750046625.599238,1750045528.6862392,1750046647.4738774,1750046650.0803046
1750109982.6129272,1750046625.2943006,1750046625.6119428,1750045528.6862392,1750046647.4738774,1750046650.0803046
1750109982.6224658,1750046625.2943006,1750046625.6119428,1750045528.6989393,1750046647.4738774,1750046650.0803046
1750109982.626506,1750046625.2943006,1750046625.6247938,1750045528.6989393,1750046647.4738774,1750046650.0803046
1750109982.6347911,1750046625.2943006,1750046625.6247938,1750045528.7116635,1750046647.4738774,1750046650.0803046
1750109982.6384182,1750046625.2943006,1750046625.637697,1750045528.7116635,1750046647.4738774,1750046650.0803046
1750109982.647462,1750046625.2943006,1750046625.637697,1750045528.7243705,1750046647.4738774,1750046650.0803046
1750109982.652034,1750046625.2943006,1750046625.650431,1750045528.7243705,1750046647.4738774,1750046650.0803046
1750109982.6605277,1750046625.2943006,1750046625.650431,1750045528.7370937,1750046647.4738774,1750046650.0803046
1750109982.6640444,1750046625.2943006,1750046625.6631522,1750045528.7370937,1750046647.4738774,1750046650.0803046
1750109982.6725936,1750046625.2943006,1750046625.6631522,1750045528.749793,1750046647.4738774,1750046650.0803046
1750109982.6771116,1750046625.2943006,1750046625.6759183,1750045528.749793,1750046647.4738774,1750046650.0803046
1750109982.6862054,1750046625.2943006,1750046625.6759183,1750045528.7624974,1750046647.4738774,1750046650.0803046
1750109982.690398,1750046625.2943006,1750046625.6886353,1750045528.7624974,1750046647.4738774,1750046650.0803046
1750109982.69838,1750046625.2943006,1750046625.6886353,1750045528.775296,1750046647.4738774,1750046650.0803046
1750109982.702079,1750046625.2943006,1750046625.7014022,1750045528.775296,1750046647.4738774,1750046650.0803046
1750109982.7109323,1750046625.2943006,1750046625.7014022,1750045528.7880204,1750046647.4738774,1750046650.0803046
1750109982.7151895,1750046625.2943006,1750046625.7141461,1750045528.7880204,1750046647.4738774,1750046650.0803046
1750109982.7243114,1750046625.2943006,1750046625.7141461,1750045528.8007545,1750046647.4738774,1750046650.0803046
1750109982.7278714,1750046625.2943006,1750046625.7268946,1750045528.8007545,1750046647.4738774,1750046650.0803046
1750109982.736156,1750046625.2943006,1750046625.7268946,1750045528.8134398,1750046647.4738774,1750046650.0803046
1750109982.7402916,1750046625.2943006,1750046625.7395937,1750045528.8134398,1750046647.4738774,1750046650.0803046
1750109982.749785,1750046625.2943006,1750046625.7395937,1750045528.8261833,1750046647.4738774,1750046650.0803046
1750109982.753719,1750046625.2943006,1750046625.7523148,1750045528.8261833,1750046647.4738774,1750046650.0803046
1750109982.7618756,1750046625.2943006,1750046625.7523148,1750045528.8389,1750046647.4738774,1750046650.0803046
1750109982.7660835,1750046625.2943006,1750046625.7650464,1750045528.8389,1750046647.4738774,1750046650.0803046
1750109982.7749615,1750046625.2943006,1750046625.7650464,1750045528.8516195,1750046647.4738774,1750046650.0803046
1750109982.7791536,1750046625.2943006,1750046625.7777557,1750045528.8516195,1750046647.4738774,1750046650.0803046
1750109982.7898562,1750046625.2943006,1750046625.7904565,1750045528.864329,1750046647.4738774,1750046650.0803046
1750109982.7923925,1750046625.2943006,1750046625.7904565,1750045528.864329,1750046647.4738774,1750046650.0803046
1750109982.7999055,1750046625.2943006,1750046625.7904565,1750045528.8770428,1750046647.4738774,1750046650.0803046
1750109982.8040416,1750046625.2943006,1750046625.8033571,1750045528.8770428,1750046647.4738774,1750046650.0803046
1750109982.8131995,1750046625.2943006,1750046625.8033571,1750045528.8897772,1750046647.4738774,1750046650.0803046
1750109982.8175418,1750046625.2943006,1750046625.8161168,1750045528.8897772,1750046647.4738774,1750046650.0803046
1750109982.8258379,1750046625.2943006,1750046625.8161168,1750045528.9025018,1750046647.4738774,1750046650.0803046
1750109982.8295326,1750046625.2943006,1750046625.8288715,1750045528.9025018,1750046647.4738774,1750046650.0803046
1750109982.8383596,1750046625.2943006,1750046625.8288715,1750045528.9154394,1750046647.4738774,1750046650.0803046
1750109982.8427496,1750046625.2943006,1750046625.8416202,1750045528.9154394,1750046647.4738774,1750046650.0803046
1750109982.8504663,1750046625.2943006,1750046625.8416202,1750045528.9281783,1750046647.4738774,1750046650.6833503
1750109982.8542554,1750046625.2943006,1750046625.854384,1750045528.9281783,1750046647.4738774,1750046650.6833503
1750109982.8567538,1750046625.2943006,1750046625.854384,1750045528.9281783,1750046647.4738774,1750046650.6833503
1750109982.8637922,1750046625.2943006,1750046625.854384,1750045528.940885,1750046647.4738774,1750046650.6833503
1750109982.8678615,1750046625.2943006,1750046625.8670828,1750045528.940885,1750046647.4738774,1750046650.6833503
1750109982.8767734,1750046625.2943006,1750046625.8670828,1750045528.9535944,1750046647.4738774,1750046650.6833503
1750109982.8811636,1750046625.2943006,1750046625.8798018,1750045528.9535944,1750046647.4738774,1750046650.6833503
1750109982.891144,1750046625.2943006,1750046625.8925083,1750045528.966534,1750046647.4738774,1750046650.6833503
1750109982.8932943,1750046625.2943006,1750046625.8925083,1750045528.966534,1750046647.4738774,1750046650.6833503
1750109982.9021487,1750046625.2943006,1750046625.8925083,1750045528.9792814,1750046647.4738774,1750046650.6833503
1750109982.9064126,1750046625.2943006,1750046625.9052258,1750045528.9792814,1750046647.4738774,1750046650.6833503
1750109982.9157228,1750046625.2943006,1750046625.9052258,1750045528.9919775,1750046647.4738774,1750046650.6833503
1750109982.9196143,1750046625.2943006,1750046625.9179385,1750045528.9919775,1750046647.4738774,1750046650.6833503
1750109982.928106,1750046625.2943006,1750046625.9179385,1750045529.0047338,1750046647.4738774,1750046650.6833503
1750109982.9318376,1750046625.2943006,1750046625.9307487,1750045529.0047338,1750046647.4738774,1750046650.6833503
1750109982.9433327,1750046625.2943006,1750046625.94343,1750045529.0174668,1750046647.4738774,1750046650.6833503
1750109982.9458954,1750046625.2943006,1750046625.94343,1750045529.0174668,1750046647.4738774,1750046650.6833503
1750109982.95557,1750046625.2943006,1750046625.9563558,1750045529.0303776,1750046647.4738774,1750046650.6833503
1750109982.9577558,1750046625.2943006,1750046625.9563558,1750045529.0303776,1750046647.4738774,1750046650.6833503
1750109982.9664645,1750046625.2943006,1750046625.9563558,1750045529.0432937,1750046647.4738774,1750046650.6833503
1750109982.9705057,1750046625.2943006,1750046625.969469,1750045529.0432937,1750046647.4738774,1750046650.6833503
1750109982.9796286,1750046625.2943006,1750046625.969469,1750045529.0561745,1750046647.4738774,1750046650.6833503
1750109982.9841082,1750046625.2943006,1750046625.9823442,1750045529.0561745,1750046647.4738774,1750046650.6833503
1750109982.9922543,1750046625.2943006,1750046625.9823442,1750045529.069063,1750046647.4738774,1750046650.6833503
1750109982.9963312,1750046625.2943006,1750046625.9952533,1750045529.069063,1750046647.4738774,1750046650.6833503
1750109983.0050194,1750046625.2943006,1750046625.9952533,1750045529.0819643,1750046647.4738774,1750046650.6833503
1750109983.009457,1750046625.2943006,1750046626.008178,1750045529.0819643,1750046647.4738774,1750046650.6833503
1750109983.0200067,1750046625.2943006,1750046626.0211298,1750045529.094915,1750046647.4738774,1750046650.6833503
1750109983.0225875,1750046625.2943006,1750046626.0211298,1750045529.094915,1750046647.4738774,1750046650.6833503
1750109983.0307777,1750046625.2943006,1750046626.0211298,1750045529.107802,1750046647.4738774,1750046650.6833503
1750109983.0348995,1750046625.2943006,1750046626.0340858,1750045529.107802,1750046647.4738774,1750046650.6833503
1750109983.0437205,1750046625.2943006,1750046626.0340858,1750045529.1206942,1750046647.4738774,1750046650.6833503
1750109983.0485182,1750046625.2943006,1750046626.0469487,1750045529.1206942,1750046647.4738774,1750046650.6833503
1750109983.0532062,1750046625.2943006,1750046626.0469487,1750045529.1206942,1750046647.4738774,1750046651.0871441
1750109983.0575473,1750046625.2943006,1750046626.0469487,1750045529.1336162,1750046647.4738774,1750046651.0871441
1750109983.0616918,1750046625.2943006,1750046626.060713,1750045529.1336162,1750046647.4738774,1750046651.0871441
1750109983.075213,1750046625.2943006,1750046626.0736926,1750045529.1336162,1750046647.4738774,1750046651.0871441
1750109983.0829668,1750046625.2943006,1750046626.0736926,1750045529.159102,1750046647.4738774,1750046651.0871441
1750109983.0885246,1750046625.2943006,1750046626.0870483,1750045529.159102,1750046647.4738774,1750046651.0871441
1750109983.0951056,1750046625.2943006,1750046626.0870483,1750045529.1719785,1750046647.4738774,1750046651.0871441
1750109983.1013486,1750046625.2943006,1750046626.1004202,1750045529.1719785,1750046647.4738774,1750046651.0871441
1750109983.1085541,1750046625.2943006,1750046626.1004202,1750045529.1848798,1750046647.4738774,1750046651.0871441
1750109983.1150098,1750046625.2943006,1750046626.1133537,1750045529.1848798,1750046647.4738774,1750046651.0871441
1750109983.1212454,1750046625.2943006,1750046626.1133537,1750045529.1977565,1750046647.4738774,1750046651.0871441
1750109983.12776,1750046625.2943006,1750046626.1263056,1750045529.1977565,1750046647.4738774,1750046651.0871441
1750109983.1336658,1750046625.2943006,1750046626.1263056,1750045529.2106104,1750046647.4738774,1750046651.0871441
1750109983.1401021,1750046625.2943006,1750046626.1393683,1750045529.2106104,1750046647.4738774,1750046651.0871441
1750109983.1470873,1750046625.2943006,1750046626.1393683,1750045529.2235947,1750046647.4738774,1750046651.0871441
1750109983.1557908,1750046625.2943006,1750046626.1542554,1750045529.2235947,1750046647.4738774,1750046651.0871441
1750109983.159617,1750046625.2943006,1750046626.1542554,1750045529.2366378,1750046647.4738774,1750046651.0871441
1750109983.1679273,1750046625.2943006,1750046626.1672559,1750045529.2366378,1750046647.4738774,1750046651.0871441
1750109983.1726155,1750046625.2943006,1750046626.1672559,1750045529.2495315,1750046647.4738774,1750046651.0871441
1750109983.1833174,1750046625.2943006,1750046626.1802287,1750045529.262464,1750046647.4738774,1750046651.0871441
1750109983.1872382,1750046625.2943006,1750046626.1802287,1750045529.262464,1750046647.4738774,1750046651.0871441
1750109983.1941133,1750046625.2943006,1750046626.1931655,1750045529.262464,1750046647.4738774,1750046651.0871441
1750109983.1982002,1750046625.2943006,1750046626.1931655,1750045529.2753885,1750046647.4738774,1750046651.0871441
1750109983.207339,1750046625.2943006,1750046626.206338,1750045529.2753885,1750046647.4738774,1750046651.0871441
1750109983.211577,1750046625.2943006,1750046626.206338,1750045529.2883077,1750046647.4738774,1750046651.0871441
1750109983.221439,1750046625.2943006,1750046626.219702,1750045529.2883077,1750046647.4738774,1750046651.0871441
1750109983.22567,1750046625.2943006,1750046626.219702,1750045529.3012192,1750046647.4738774,1750046651.0871441
1750109983.2334924,1750046625.2943006,1750046626.2326365,1750045529.3012192,1750046647.4738774,1750046651.0871441
1750109983.2368443,1750046625.2943006,1750046626.2326365,1750045529.3141847,1750046647.4738774,1750046651.0871441
1750109983.249085,1750046625.2943006,1750046626.246793,1750045529.3272438,1750046647.4738774,1750046651.0871441
1750109983.2526443,1750046625.2943006,1750046626.246793,1750045529.3272438,1750046647.4738774,1750046651.0871441
1750109983.2630908,1750046625.2943006,1750046626.26112,1750045529.340163,1750046647.4738774,1750046651.0871441
1750109983.2657235,1750046625.2943006,1750046626.26112,1750045529.340163,1750046647.4738774,1750046651.0871441
1750109983.2772272,1750046625.2943006,1750046626.2743297,1750045529.3530319,1750046647.4738774,1750046651.0871441
1750109983.2801638,1750046625.2943006,1750046626.2743297,1750045529.3530319,1750046647.4738774,1750046651.0871441
1750109983.290205,1750046625.2943006,1750046626.288548,1750045529.3659225,1750046647.4738774,1750046651.0871441
1750109983.2926745,1750046625.2943006,1750046626.288548,1750045529.3659225,1750046647.4738774,1750046651.0871441
1750109983.3020747,1750046625.2943006,1750046626.3014617,1750045529.3788114,1750046647.4738774,1750046651.0871441
1750109983.3055506,1750046625.2943006,1750046626.3014617,1750045529.3788114,1750046647.4738774,1750046651.0871441
1750109983.3167362,1750046625.2943006,1750046626.3144124,1750045529.391764,1750046647.4738774,1750046651.0871441
1750109983.319935,1750046625.2943006,1750046626.3144124,1750045529.391764,1750046647.4738774,1750046651.0871441
1750109983.3280783,1750046625.2943006,1750046626.3273666,1750045529.4046814,1750046647.4738774,1750046651.0871441
1750109983.330042,1750046625.2943006,1750046626.3273666,1750045529.4046814,1750046647.4738774,1750046651.0871441
1750109983.339289,1750046625.2943006,1750046626.3407137,1750045529.4176016,1750046647.4738774,1750046651.0871441
1750109983.3404465,1750046625.2943006,1750046626.3407137,1750045529.4176016,1750046647.4738774,1750046651.0871441
1750109983.3523426,1750046625.2943006,1750046626.3407137,1750045529.430606,1750046647.4738774,1750046651.6906059
1750109983.3533525,1750046625.2943006,1750046626.354657,1750045529.430606,1750046647.4738774,1750046651.6906059
1750109983.3540835,1750046625.2943006,1750046626.354657,1750045529.430606,1750046647.4738774,1750046651.6906059
1750109983.3643417,1750046625.2943006,1750046626.354657,1750045529.443486,1750046647.4738774,1750046651.6906059
1750109983.3672433,1750046625.2943006,1750046626.3688157,1750045529.443486,1750046647.4738774,1750046651.6906059
1750109983.3772514,1750046625.2943006,1750046626.3688157,1750045529.4563868,1750046647.4738774,1750046651.6906059
1750109983.380412,1750046625.2943006,1750046626.3818521,1750045529.4563868,1750046647.4738774,1750046651.6906059
1750109983.3933535,1750046625.2943006,1750046626.3818521,1750045529.4692981,1750046647.4738774,1750046651.6906059
1750109983.3970823,1750046625.2943006,1750046626.3951573,1750045529.4692981,1750046647.4738774,1750046651.6906059
1750109983.4053931,1750046625.2943006,1750046626.3951573,1750045529.482463,1750046647.4738774,1750046651.6906059
1750109983.4094553,1750046625.2943006,1750046626.408651,1750045529.482463,1750046647.4738774,1750046651.6906059
1750109983.4240544,1750046625.2943006,1750046626.42171,1750045529.498965,1750046647.4738774,1750046651.6906059
1750109983.426609,1750046625.2943006,1750046626.42171,1750045529.498965,1750046647.4738774,1750046651.6906059
1750109983.436476,1750046625.2943006,1750046626.4358544,1750045529.513212,1750046647.4738774,1750046651.6906059
1750109983.439443,1750046625.2943006,1750046626.4358544,1750045529.513212,1750046647.4738774,1750046651.6906059
